date,open,high,low,close,Volume,Close time,Quote asset volume,Trades,Tbbav,Tbqav,ig
1649326140000,2965.23000000,2966.11000000,2964.24000000,2965.44000000,20.94770000,1649326319999,62118.44121800,77,5.18640000,15378.49004300,0
1649326320000,2965.43000000,2966.67000000,2964.32000000,2966.13000000,25.98550000,1649326499999,77061.65984000,91,13.94150000,41344.93966400,0
1649326500000,2966.16000000,2967.09000000,2964.32000000,2965.59000000,18.20470000,1649326679999,53999.36070000,70,8.02660000,23810.27245400,0
1649326680000,2965.39000000,2965.39000000,2959.04000000,2960.69000000,29.60870000,1649326859999,87684.41720100,105,20.94460000,62019.23053300,0
1649326860000,2960.74000000,2965.10000000,2960.74000000,2964.73000000,31.77080000,1649327039999,94152.69820900,118,12.62730000,37412.34421000,0
1649327040000,2964.96000000,2965.75000000,2963.36000000,2963.48000000,26.64810000,1649327219999,79005.95192500,96,12.44900000,36908.77966500,0
1649327220000,2963.35000000,2964.98000000,2961.40000000,2963.05000000,32.61260000,1649327399999,96638.16451100,120,12.91000000,38259.81192500,0
1649327400000,2962.78000000,2963.57000000,2959.56000000,2959.56000000,20.49430000,1649327579999,60696.41579300,79,3.21310000,9518.03974000,0
1649327580000,2959.56000000,2959.56000000,2954.67000000,2956.10000000,60.94680000,1649327759999,180203.16194400,193,43.06490000,127307.45443600,0
1649327760000,2956.09000000,2957.40000000,2954.16000000,2956.02000000,18.18940000,1649327939999,53761.64483900,86,7.32840000,21661.66173000,0
1649327940000,2955.92000000,2959.10000000,2955.27000000,2956.43000000,13.54680000,1649328119999,40070.71402700,60,3.68050000,10882.17684200,0
1649328120000,2956.78000000,2960.15000000,2955.18000000,2959.43000000,41.24020000,1649328299999,121986.14705300,128,22.06820000,65270.28666100,0
1649328300000,2959.61000000,2960.16000000,2957.17000000,2960.16000000,15.63340000,1649328479999,46255.04494300,74,6.28620000,18597.72852600,0
1649328480000,2960.14000000,2964.45000000,2960.04000000,2964.11000000,16.64930000,1649328659999,49327.47759500,87,7.91810000,23453.75920400,0
1649328660000,2964.23000000,2964.58000000,2962.20000000,2963.27000000,22.83890000,1649328839999,67678.58979400,75,16.82620000,49858.25755800,0
1649328840000,2963.14000000,2963.81000000,2960.77000000,2960.77000000,11.42760000,1649329019999,33855.48242600,66,4.60340000,13635.10258500,0
1649329020000,2960.75000000,2961.53000000,2957.48000000,2960.24000000,44.54280000,1649329199999,131778.50016400,93,36.15420000,106954.80487600,0
1649329200000,2960.33000000,2960.33000000,2953.84000000,2953.84000000,55.77940000,1649329379999,164879.91023300,160,14.99760000,44321.08330100,0
1649329380000,2953.83000000,2954.97000000,2949.30000000,2954.62000000,32.89380000,1649329559999,97116.32207600,134,10.79780000,31875.74085500,0
1649329560000,2953.85000000,2975.00000000,2949.81000000,2969.01000000,167.98950000,1649329739999,497800.10241400,391,130.59400000,386968.67884600,0
1649329740000,2969.05000000,2970.82000000,2946.58000000,2955.80000000,188.10260000,1649329919999,556698.41924200,460,96.13430000,284557.28118600,0
1649329920000,2955.29000000,2970.00000000,2955.29000000,2962.88000000,114.76850000,1649330099999,340156.70299100,328,67.69330000,200586.62143200,0
1649330100000,2962.87000000,2969.11000000,2962.87000000,2964.09000000,35.45710000,1649330279999,105197.84285400,108,14.62600000,43391.29163500,0
1649330280000,2962.77000000,2963.71000000,2959.47000000,2962.97000000,29.41970000,1649330459999,87136.76082800,97,9.61680000,28479.18460300,0
1649330460000,2963.17000000,2967.77000000,2962.63000000,2963.93000000,46.15500000,1649330639999,136841.57877300,109,26.98430000,79985.52903400,0
1649330640000,2963.21000000,2967.01000000,2961.51000000,2966.07000000,27.88860000,1649330819999,82696.49855500,111,18.53640000,54959.76646900,0
1649330820000,2965.03000000,2966.77000000,2962.96000000,2966.37000000,25.37460000,1649330999999,75224.57494000,90,17.05520000,50561.00269500,0
1649331000000,2966.38000000,2975.03000000,2964.31000000,2975.00000000,140.49530000,1649331179999,417258.43744900,280,99.77330000,296362.36173800,0
1649331180000,2974.81000000,2978.04000000,2971.91000000,2973.60000000,164.62590000,1649331359999,489679.48259400,374,120.09660000,357221.86040900,0
1649331360000,2973.70000000,2980.25000000,2973.35000000,2980.25000000,111.48790000,1649331539999,332037.76188800,210,49.99840000,148832.83525500,0
1649331540000,2980.26000000,2980.85000000,2974.95000000,2979.75000000,144.56680000,1649331719999,430574.52765500,342,95.68630000,284969.25946500,0
1649331720000,2980.03000000,2989.93000000,2979.52000000,2984.38000000,165.55390000,1649331899999,494224.80388700,429,105.63800000,315422.31932400,0
1649331900000,2984.84000000,2987.75000000,2975.97000000,2977.93000000,94.09230000,1649332079999,280425.69701000,272,68.69830000,204723.59686800,0
1649332080000,2977.82000000,2979.95000000,2972.33000000,2977.96000000,116.47030000,1649332259999,346672.89788500,298,49.52840000,147459.93722100,0
1649332260000,2977.26000000,2979.82000000,2976.49000000,2977.72000000,23.63120000,1649332439999,70369.97161600,93,11.34900000,33795.68129900,0
1649332440000,2978.05000000,2981.63000000,2976.12000000,2976.88000000,27.02330000,1649332619999,80514.90977900,83,12.82750000,38214.93434700,0
1649332620000,2977.67000000,2981.00000000,2976.47000000,2981.00000000,9.18590000,1649332799999,27358.43152000,47,7.17200000,21361.83508300,0
1649332800000,2981.12000000,2991.20000000,2980.20000000,2988.23000000,104.99350000,1649332979999,313608.92601800,255,76.93750000,229768.97706300,0
1649332980000,2985.74000000,2991.05000000,2985.35000000,2985.35000000,81.32090000,1649333159999,243048.78927200,188,48.32520000,144413.18666200,0
1649333160000,2986.94000000,2993.39000000,2984.91000000,2992.67000000,54.97160000,1649333339999,164374.44774400,171,28.26670000,84533.98801500,0
1649333340000,2991.93000000,2997.54000000,2990.45000000,2993.75000000,58.65740000,1649333519999,175598.95114300,177,38.92960000,116524.82610800,0
1649333520000,2993.77000000,2995.14000000,2990.00000000,2990.00000000,49.01950000,1649333699999,146732.28843300,124,27.23700000,81519.65441500,0
1649333700000,2989.31000000,2992.83000000,2985.97000000,2986.98000000,66.04370000,1649333879999,197412.20426400,174,32.45570000,96997.89231000,0
1649333880000,2988.52000000,2990.31000000,2985.74000000,2987.68000000,18.61770000,1649334059999,55637.50675800,74,1.32520000,3960.81440500,0
1649334060000,2987.02000000,2990.22000000,2986.65000000,2986.65000000,22.60250000,1649334239999,67545.06792700,91,14.31630000,42781.65865300,0
1649334240000,2986.85000000,2989.58000000,2985.42000000,2985.51000000,34.87220000,1649334419999,104194.88238200,111,11.60230000,34662.17140000,0
1649334420000,2985.77000000,2987.17000000,2984.61000000,2984.91000000,21.02360000,1649334599999,62776.27088900,85,12.40480000,37040.87068100,0
1649334600000,2983.84000000,2984.49000000,2977.14000000,2980.05000000,95.19320000,1649334779999,283717.77704200,216,59.42900000,177123.43714600,0
1649334780000,2981.46000000,2982.44000000,2977.26000000,2977.27000000,32.28920000,1649334959999,96248.71892700,97,13.81730000,41173.87042200,0
1649334960000,2978.12000000,2979.70000000,2974.94000000,2977.58000000,14.59730000,1649335139999,43469.10611500,66,8.39160000,24990.04704100,0
1649335140000,2976.90000000,2979.01000000,2969.52000000,2973.34000000,49.88690000,1649335319999,148265.61786800,141,23.62090000,70221.65710300,0
1649335320000,2973.44000000,2976.13000000,2970.19000000,2973.57000000,61.51070000,1649335499999,182904.66991400,197,16.68780000,49607.33723600,0
1649335500000,2973.45000000,2976.70000000,2973.45000000,2974.71000000,67.93380000,1649335679999,202136.35050200,169,53.61460000,159523.54584100,0
1649335680000,2974.47000000,2974.48000000,2968.87000000,2968.87000000,81.44880000,1649335859999,241997.74454300,244,65.03880000,193236.63234700,0
1649335860000,2968.87000000,2970.37000000,2964.16000000,2964.43000000,63.87800000,1649336039999,189576.32356500,193,22.44270000,66596.51553200,0
1649336040000,2964.04000000,2966.62000000,2961.75000000,2963.52000000,51.65820000,1649336219999,153110.20521500,173,24.04480000,71258.85996800,0
1649336220000,2964.29000000,2965.69000000,2958.08000000,2961.70000000,145.36380000,1649336399999,430672.06224500,302,53.65420000,158929.51037700,0
1649336400000,2961.89000000,2967.66000000,2961.88000000,2964.27000000,52.08820000,1649336579999,154383.79110000,139,38.44880000,113947.30497700,0
1649336580000,2965.77000000,2967.51000000,2957.58000000,2958.47000000,53.14280000,1649336759999,157453.62749400,166,8.35700000,24733.67180500,0
1649336760000,2959.07000000,2959.17000000,2951.46000000,2951.47000000,89.06400000,1649336939999,263301.43389900,266,67.00370000,198095.83254800,0
1649336940000,2951.47000000,2954.13000000,2945.01000000,2949.62000000,106.95620000,1649337119999,315533.07493800,322,76.04940000,224350.05357600,0
1649337120000,2949.57000000,2949.57000000,2941.86000000,2943.90000000,157.26130000,1649337299999,463149.42578500,372,106.89480000,314780.54588500,0
1649337300000,2943.37000000,2951.62000000,2942.04000000,2950.97000000,20.62950000,1649337479999,60771.17699300,107,12.72910000,37506.33714600,0
1649337480000,2951.71000000,2953.38000000,2945.90000000,2947.98000000,25.50610000,1649337659999,75260.70069900,71,3.17740000,9373.69847200,0
1649337660000,2947.29000000,2948.90000000,2941.87000000,2942.87000000,33.24680000,1649337839999,97915.45887600,112,29.02390000,85487.52883100,0
1649337840000,2942.22000000,2942.96000000,2937.76000000,2940.77000000,52.24400000,1649338019999,153626.91132700,178,37.31930000,109741.73264600,0
1649338020000,2940.52000000,2942.22000000,2933.57000000,2938.47000000,114.69120000,1649338199999,336747.46820800,188,39.67010000,116542.08942100,0
1649338200000,2938.39000000,2943.71000000,2930.00000000,2935.61000000,142.26570000,1649338379999,418120.11087700,344,89.75180000,263798.35018900,0
1649338380000,2935.57000000,2947.70000000,2934.89000000,2942.87000000,56.81030000,1649338559999,167196.23304800,148,26.46230000,77845.34619800,0
1649338560000,2944.03000000,2956.66000000,2943.22000000,2952.01000000,59.84730000,1649338739999,176543.64775700,195,23.67130000,69834.33572100,0
1649338740000,2952.01000000,2953.49000000,2945.03000000,2946.79000000,64.61610000,1649338919999,190524.60603300,178,40.81460000,120339.77498700,0
1649338920000,2947.57000000,2955.59000000,2941.86000000,2943.85000000,64.35570000,1649339099999,189744.41034000,199,40.60400000,119715.71134200,0
1649339100000,2942.28000000,2950.72000000,2940.90000000,2943.64000000,39.09210000,1649339279999,115166.66231000,127,17.71800000,52198.76414600,0
1649339280000,2942.87000000,2948.54000000,2942.53000000,2948.54000000,52.35190000,1649339459999,154172.92160900,148,27.44700000,80830.02177700,0
1649339460000,2949.62000000,2952.23000000,2947.85000000,2950.37000000,136.05630000,1649339639999,401422.22238400,285,100.48620000,296472.51969700,0
1649339640000,2950.63000000,2958.40000000,2950.63000000,2958.03000000,77.72120000,1649339819999,229625.47619500,198,39.23440000,115913.84075800,0
1649339820000,2958.43000000,2961.89000000,2957.13000000,2960.69000000,63.38770000,1649339999999,187564.70780200,179,30.79780000,91131.17939400,0
1649340000000,2961.00000000,2970.90000000,2955.13000000,2965.59000000,45.61150000,1649340179999,135210.06264300,182,22.45460000,66593.21754600,0
1649340180000,2963.72000000,2966.35000000,2959.07000000,2959.85000000,14.34310000,1649340359999,42496.47858500,78,4.60720000,13653.30353100,0
1649340360000,2958.77000000,2962.59000000,2948.42000000,2950.03000000,151.79190000,1649340539999,448616.13985300,328,62.60570000,184917.54661200,0
1649340540000,2949.23000000,2953.43000000,2947.66000000,2947.94000000,34.05680000,1649340719999,100457.84670200,107,16.12590000,47567.62995700,0
1649340720000,2947.94000000,2953.30000000,2944.03000000,2951.22000000,55.54700000,1649340899999,163813.03722900,167,30.63570000,90361.55029100,0
1649340900000,2951.58000000,2951.58000000,2944.72000000,2946.67000000,78.90420000,1649341079999,232561.58376100,172,37.00380000,109042.20671900,0
1649341080000,2946.68000000,2950.50000000,2941.92000000,2942.08000000,64.30740000,1649341259999,189502.56206300,163,25.38030000,74756.75027400,0
1649341260000,2942.51000000,2944.78000000,2941.39000000,2944.36000000,41.80930000,1649341439999,123044.97566100,121,21.11330000,62133.52080500,0
1649341440000,2944.52000000,2948.31000000,2942.36000000,2942.55000000,56.15400000,1649341619999,165399.81207800,146,42.67880000,125693.58138500,0
1649341620000,2942.42000000,2946.03000000,2940.51000000,2942.32000000,109.34540000,1649341799999,321746.11997000,260,58.83950000,173112.73001600,0
1649341800000,2942.96000000,2947.68000000,2939.93000000,2939.93000000,80.38880000,1649341979999,236685.76729300,159,46.56630000,137053.77669300,0
1649341980000,2939.93000000,2945.47000000,2938.72000000,2944.75000000,101.83360000,1649342159999,299629.07989100,215,77.37430000,227635.82233200,0
1649342160000,2944.36000000,2948.67000000,2943.93000000,2946.43000000,51.40410000,1649342339999,151485.32078900,119,20.42320000,60183.87230900,0
1649342340000,2946.44000000,2946.44000000,2924.46000000,2925.42000000,117.41180000,1649342519999,344058.99251400,366,48.52600000,142101.74711800,0
1649342520000,2925.44000000,2932.82000000,2923.62000000,2928.64000000,71.88670000,1649342699999,210443.24698100,206,26.90790000,78753.33880400,0
1649342700000,2927.99000000,2937.85000000,2927.99000000,2936.54000000,38.28170000,1649342879999,112277.18991000,146,16.90030000,49582.89423300,0
1649342880000,2935.77000000,2936.56000000,2928.52000000,2929.61000000,57.17170000,1649343059999,167636.78029600,178,27.24140000,79858.19536900,0
1649343060000,2929.67000000,2930.63000000,2920.44000000,2925.54000000,54.41750000,1649343239999,159253.61979600,174,26.25730000,76826.34224100,0
1649343240000,2925.00000000,2931.50000000,2923.29000000,2923.29000000,63.23400000,1649343419999,185121.34053000,168,48.26750000,141296.09966500,0
1649343420000,2923.27000000,2927.96000000,2920.17000000,2924.58000000,55.87700000,1649343599999,163458.67584800,184,24.82430000,72609.78185800,0
1649343600000,2925.51000000,2935.61000000,2921.01000000,2931.90000000,120.75170000,1649343779999,353672.79661800,272,77.54090000,227111.95702800,0
1649343780000,2931.87000000,2932.62000000,2923.69000000,2926.42000000,93.20330000,1649343959999,272846.26868300,215,50.25050000,147097.30042600,0
1649343960000,2926.24000000,2931.97000000,2925.04000000,2930.55000000,37.67370000,1649344139999,110368.13221700,128,15.15190000,44391.83915300,0
1649344140000,2931.25000000,2931.71000000,2919.34000000,2920.08000000,67.36540000,1649344319999,197042.99960200,173,32.30170000,94502.25657100,0
1649344320000,2919.45000000,2919.94000000,2906.15000000,2914.13000000,229.18510000,1649344499999,667421.72908800,559,145.78260000,424504.38495900,0
1649344500000,2914.41000000,2917.09000000,2911.11000000,2916.41000000,40.38810000,1649344679999,117712.80783500,131,11.11210000,32384.42911400,0
1649344680000,2916.74000000,2923.59000000,2914.12000000,2921.71000000,73.77590000,1649344859999,215388.09776300,195,50.15210000,146429.65868100,0
1649344860000,2922.50000000,2924.99000000,2919.05000000,2920.40000000,37.34710000,1649345039999,109160.19347800,85,21.21050000,61990.19591300,0
